d_org,d_in,n,T80_h,wvtr,t_lag_h,Tmax_C,Topt,cost_min,weight,dur_yr,pareto,pareto4
100.0,57.0,4,6665.401440842168,3.6295166790084366e-05,52.95076970854952,65.77892236494705,0.908626528151851,2393.1972789115644,1.1996,0.04991196757750031,1,0
100.0,57.0,5,8673.239679386379,2.7956547390736757e-05,88.48861389813219,65.77550150998474,0.9085089856151055,2991.4965986394554,1.4995000000000003,0.04993741316506608,1,0
100.0,57.0,6,10690.273801375832,2.27336203591426e-05,133.22234153296125,65.77208106632736,0.9083914582840001,3589.7959183673465,1.7994,0.04996287028543893,1,0
100.0,60.0,1,523.26287367856,0.0004587223988620923,0.07063236803202481,65.78910803835913,0.9089765200819514,628.9115646258502,0.3089,0.04059196894515468,1,0
100.0,60.0,2,1946.9012935359003,0.0001237043901382022,6.792298763178856,65.78560660875513,0.9088562056965379,1257.8231292517005,0.6178,0.04061314666424431,1,0
100.0,60.0,3,3376.362575076735,7.149185558859331e-05,19.336826841820027,65.78210560989311,0.9087359072362348,1886.7346938775509,0.9267000000000001,0.040634334206580865,1,0
100.0,60.0,4,4812.366441781669,5.027291382639849e-05,38.423940084559966,65.77860504172457,0.9086156246989341,2515.646258503401,1.2356,0.040655531575974256,1,0
100.0,60.0,5,6254.973717798921,3.8766831890095094e-05,64.11446263961808,65.77510490420082,0.9084953580825281,3144.557823129251,1.5445,0.04067673877623685,1,0
100.0,60.0,6,7704.199914294557,3.154667010806056e-05,96.42390567305999,65.77160519727335,0.9083751073849097,3773.4693877551017,1.8534000000000002,0.04069795581118078,1,0
100.0,63.0,1,408.78485801320727,0.000587189119474148,0.057938456302210874,65.78902867882175,0.9089737931564815,659.5238095238094,0.3179,0.03339550808425156,1,0
100.0,63.0,2,1475.424253931845,0.00016323614785355593,5.161673272864728,65.78544790942698,0.9088507525756631,1319.0476190476188,0.6358,0.03341332619295181,1,0
100.0,63.0,3,2546.4555016030913,9.479428338375887e-05,14.657259842034785,65.78186759051744,0.9087277286498733,1978.5714285714282,0.9537,0.03343115275387661,1,0
100.0,63.0,4,3622.3976702840205,6.67903419186206e-05,29.06376742088868,65.77828772204117,0.9086047213768577,2638.0952380952376,1.2716,0.03344898777037893,1,0
100.0,63.0,5,4703.296337530689,5.155890980445825e-05,48.42677356548167,65.77470830394617,0.9084817307543621,3297.619047619047,1.5895000000000001,0.033466831245813004,1,0
100.0,63.0,6,5789.163225915683,4.198442737186729e-05,72.75800084840046,65.77112933618048,0.9083587567801326,3957.1428571428564,1.9074,0.0334846831835337,1,0
100.0,66.0,1,329.5230453739852,0.0007284335478225551,0.048928321837171655,65.78894931950566,0.9089710662391923,690.1360544217687,0.3269,0.027725516465101702,1,0
100.0,66.0,2,1157.0645707452748,0.00020815166493070436,4.059140402460744,65.78528921098388,0.908845299487507,1380.2721088435374,0.6538,0.027740637249901653,1,0
100.0,66.0,3,1988.035170247507,0.0001214245071704594,11.498426614026986,65.78162957313276,0.9087195501371188,2070.408163265306,0.9807000000000001,0.027755765366389736,1,0
100.0,66.0,4,2822.8229612069986,8.571220238969412e-05,22.754904282852497,65.77797040589684,0.9085938181856205,2760.5442176870747,1.3076,0.027770900817538892,1,0
100.0,66.0,5,3661.463233014307,6.62324875019979e-05,37.86386279949513,65.77431170922068,0.9084681036306044,3450.6802721088434,1.6345,0.027786043606322516,1,0
